Followers,Following,Following/Followers,Posts,Posts/Followers,Bio,Profile Picture,External Link,Mutual Friends,Threads,Labels
8752,679,0.077582267,1154,14874.53314,N,Yes,N,14,Yes,Real
3,40,13.33333333,0,0,Yes,N,N,0,N,Scam
0,447,#DIV/0!,0,#DIV/0!,Yes,N,N,0,N,Scam
3,106,35.33333333,1,0.028301887,Yes,N,N,0,N,Scam
4,740,185,1,0.005405405,N,Yes,N,0,N,Scam
17206,1747,0.101534348,656,6460.867773,N,N,Yes,14,Yes,Real
7,4110,587.1428571,2,0.003406326,N,N,N,0,N,Bot
0,193,#DIV/0!,2,#DIV/0!,N,N,N,0,N,Scam
132288,363,0.002744013,289,105320.1983,N,Yes,N,6,Yes,Spam
28,2457,87.75,1,0.011396011,N,Yes,N,0,N,Bot
44,2893,65.75,2,0.030418251,N,N,N,0,N,Bot
6373,429,0.067315236,2651,39381.87179,Yes,Yes,Yes,13,Yes,Real
140105,720,0.005139003,75,14594.27083,Yes,N,N,5,N,Spam
42097,255,0.006057439,622,102683.6627,N,Yes,Yes,3,Yes,Spam
21198,1978,0.09331069,2436,26106.33367,Yes,N,Yes,10,N,Real
6,764,127.3333333,1,0.007853403,Yes,Yes,N,0,N,Scam
28,1332,47.57142857,2,0.042042042,N,N,N,0,N,Bot
6445,1170,0.181536074,1014,5585.666667,yes,Yes,N,5,Yes,Real
3,360,120,2,0.016666667,N,N,N,0,N,Scam
10,1070,107,1,0.009345794,N,Yes,N,0,N,Bot
22,4591,208.6818182,2,0.009583969,N,N,N,0,N,Bot
8259,452,0.054728175,639,11675.88717,N,Yes,Yes,3,N,Real
7480,471,0.062967914,1202,19089.08705,N,N,Yes,10,N,Real
126242,990,0.007842081,426,54322.31515,N,N,Yes,2,N,Spam
16403,82,0.004999086,2296,459284,Yes,Yes,N,6,N,Real
23014,582,0.025288955,87,3440.237113,N,N,N,0,N,Spam
21,4940,235.2380952,2,0.008502024,N,Yes,N,0,N,Bot
41,6503,158.6097561,0,0,N,Yes,N,0,N,Bot
0,744,#DIV/0!,0,#DIV/0!,N,Yes,N,0,N,Scam
35,3091,88.31428571,0,0,N,N,N,0,N,Bot
18,3793,210.7222222,1,0.004745584,N,Yes,N,0,N,Bot
132530,729,0.005500641,248,45085.65158,N,Yes,Yes,9,Yes,Spam
48,3619,75.39583333,1,0.013263332,N,N,N,0,N,Bot
46,1591,34.58695652,2,0.057825267,N,Yes,N,0,N,Bot
13,5514,424.1538462,2,0.00471527,N,Yes,N,0,N,Bot
123809,180,0.001453852,201,138253.3833,N,Yes,Yes,1,N,Spam
1,770,770,0,0,N,N,N,0,N,Scam
22,624,28.36363636,0,0,N,Yes,N,0,N,Bot
149969,376,0.002507185,392,156350.6596,Yes,Yes,N,3,N,Spam
6,3310,551.6666667,0,0,N,N,N,0,N,Bot
5,458,91.6,1,0.010917031,Yes,Yes,N,0,N,Scam
109665,444,0.004048694,175,43223.81757,Yes,N,N,1,Yes,Spam
29,5304,182.8965517,0,0,N,Yes,N,0,N,Bot
21937,79,0.003601222,273,75807.60759,N,N,Yes,9,N,Real
4,605,151.25,2,0.01322314,Yes,Yes,N,0,N,Scam
12220,667,0.054582651,138,2528.275862,N,N,N,6,N,Spam
16133,1228,0.076117275,737,9682.427524,Yes,N,Yes,0,Yes,Real
3,14,4.666666667,3,0.642857143,N,N,N,0,N,Scam
19962,524,0.026249875,645,24571.5458,Yes,N,N,8,N,Spam
11916,944,0.079221215,244,3079.983051,Yes,Yes,Yes,4,Yes,Real
2,597,298.5,1,0.003350084,N,Yes,N,0,N,Scam
11128,2230,0.200395399,2618,13064.1722,yes,Yes,Yes,14,Yes,Real
45,1044,23.2,2,0.086206897,N,Yes,N,0,N,Bot
1,541,541,1,0.001848429,N,Yes,N,0,N,Scam
3,5028,1676,1,0.000596659,N,Yes,N,0,N,Bot
15,1860,124,2,0.016129032,N,Yes,N,0,N,Bot
39,4636,118.8717949,0,0,N,Yes,N,0,N,Bot
1,5948,5948,0,0,N,N,N,0,N,Bot
63410,906,0.014287967,736,51511.87638,Yes,Yes,Yes,1,Yes,Spam
83277,272,0.003266208,59,18063.76103,Yes,Yes,Yes,7,N,Spam
13910,1877,0.134938893,65,481.6995205,yes,N,N,7,N,Real
77791,906,0.011646592,290,24899.98896,Yes,Yes,N,1,Yes,Spam
31,2197,70.87096774,2,0.0282203,N,N,N,0,N,Bot
53628,998,0.018609682,498,26760.26453,N,N,N,5,N,Spam
3,90,30,0,0,Yes,N,N,0,N,Scam
8863,1231,0.138892023,1829,13168.50284,N,Yes,Yes,9,N,Real
121735,621,0.005101245,737,144474.5491,Yes,N,Yes,0,Yes,Spam
34,1332,39.17647059,2,0.051051051,N,N,N,0,N,Bot
5,615,123,1,0.008130081,Yes,Yes,N,0,N,Scam
5659,377,0.066619544,355,5328.766578,N,Yes,N,1,N,Spam
4,8,2,4,2,N,N,N,0,N,Scam
30,5117,170.5666667,1,0.00586281,N,Yes,N,0,N,Bot
7,344,49.14285714,4,0.081395349,Yes,N,N,0,N,Scam
65549,39,0.000594975,544,914324.5128,N,Yes,Yes,9,Yes,Spam
13399,1565,0.116799761,173,1481.167412,Yes,Yes,Yes,1,N,Real
42,6273,149.3571429,2,0.013390722,N,Yes,N,0,N,Bot
16187,706,0.043615247,227,5204.601983,Yes,N,N,8,N,Spam
52267,1036,0.019821302,632,31884.88803,N,N,N,2,N,Spam
7,451,64.42857143,0,0,Yes,N,N,0,N,Scam
9,3741,415.6666667,0,0,N,Yes,N,0,N,Bot
11105,896,0.080684376,1100,13633.37054,N,Yes,N,8,N,Real
36,727,20.19444444,2,0.099037139,N,Yes,N,0,N,Bot
1,182,182,3,0.016483516,Yes,N,N,0,N,Scam
125003,1058,0.008463797,634,74907.27977,Yes,N,Yes,1,N,Spam
10121,285,0.028159273,2369,84128.59298,N,Yes,Yes,9,N,Real
77559,915,0.01179747,416,35261.79672,Yes,N,N,5,Yes,Spam
82370,1012,0.012286026,267,21732.00593,Yes,Yes,Yes,0,N,Spam
107413,743,0.006917226,247,35707.95559,Yes,Yes,Yes,8,Yes,Spam
13393,423,0.031583663,1362,43123.56028,Yes,N,N,6,N,Real
5685,163,0.028671944,1674,58384.60123,yes,Yes,Yes,4,N,Real
2024,1964,0.970355731,857,883.1812627,yes,N,Yes,14,N,Real
11057,1121,0.101383739,2446,24126.157,N,N,Yes,11,Yes,Real
7,225,32.14285714,0,0,Yes,Yes,N,0,N,Scam
6,659,109.8333333,3,0.027314112,N,N,N,0,N,Scam
33490,260,0.007763511,649,83596.19231,Yes,N,N,3,Yes,Spam
140835,1020,0.007242518,80,11045.88235,N,Yes,N,5,Yes,Spam
14234,265,0.018617395,2653,142501.1396,N,Yes,N,8,N,Real
25,1394,55.76,2,0.035868006,N,Yes,N,0,N,Bot
1667,1844,1.106178764,1311,1185.161063,yes,N,Yes,11,N,Real
91629,5,5.45679E-05,325,5955885,N,N,N,3,Yes,Spam
12309,1760,0.142984808,163,1139.98125,Yes,Yes,Yes,15,Yes,Real
2,394,197,4,0.020304569,N,N,N,0,N,Scam
161707,459,0.002838467,283,99701.70153,N,Yes,N,0,N,Spam
1,186,186,1,0.005376344,Yes,N,N,0,N,Scam
152422,847,0.005556941,460,82779.36246,N,N,Yes,4,Yes,Spam
6,758,126.3333333,4,0.031662269,Yes,N,N,0,N,Scam
5095,1936,0.379980373,1706,4489.705579,N,Yes,Yes,9,N,Real
6,150,25,1,0.04,N,Yes,N,0,N,Scam
20236,394,0.019470251,1028,52798.49746,Yes,Yes,N,2,Yes,Real
7507,345,0.045957107,281,6114.397101,N,N,Yes,1,Yes,Real
138165,30,0.000217132,496,2284328,Yes,Yes,Yes,7,N,Spam
6,469,78.16666667,2,0.025586354,N,Yes,N,0,N,Scam
15651,540,0.034502588,452,13100.46667,yes,Yes,Yes,12,N,Real
26,5444,209.3846154,0,0,N,Yes,N,0,N,Bot
3,56,18.66666667,2,0.107142857,N,Yes,N,0,N,Scam
12242,1061,0.086668845,2152,24830.14515,Yes,N,Yes,5,Yes,Real
10578,791,0.074777841,905,12102.5158,Yes,N,N,14,N,Real
13937,759,0.054459353,180,3305.217391,N,Yes,N,8,Yes,Real
32231,982,0.030467562,475,15590.35132,N,Yes,Yes,7,Yes,Spam
3,6134,2044.666667,1,0.000489077,N,Yes,N,0,N,Bot
7514,1605,0.213601278,108,505.6149533,yes,N,N,0,N,Real
14,2145,153.2142857,1,0.006526807,N,N,N,0,N,Bot
37739,65,0.001722356,518,300750.8,N,N,Yes,0,N,Spam
43,5596,130.1395349,0,0,N,N,N,0,N,Bot
4326,1277,0.295191863,2487,8425.028974,Yes,N,Yes,2,N,Real
1295,2112,1.630888031,1032,632.7840909,N,Yes,Yes,11,Yes,Real
34,534,15.70588235,1,0.063670412,N,N,N,0,N,Bot
19265,1006,0.05221905,127,2432.062624,Yes,N,Yes,3,Yes,Spam
2,654,327,4,0.012232416,N,Yes,N,0,N,Scam
14055,144,0.010245464,9,878.4375,Yes,N,N,6,Yes,Spam
7435,902,0.12131809,982,8094.423503,yes,Yes,Yes,3,N,Real
141539,214,0.001511951,484,320116.243,N,Yes,Yes,7,N,Spam
2058,611,0.296890185,919,3095.420622,yes,N,Yes,2,N,Real
75832,724,0.009547421,710,74365.63536,N,N,N,1,N,Spam
115745,910,0.007862111,89,11320.11538,N,N,N,5,Yes,Spam
73163,820,0.011207851,627,55942.92805,Yes,Yes,Yes,9,N,Spam
1,261,261,3,0.011494253,Yes,N,N,0,N,Scam
2,2210,1105,0,0,N,N,N,0,N,Bot
45,3942,87.6,1,0.011415525,N,Yes,N,0,N,Bot
3047,1437,0.471611421,971,2058.898399,yes,Yes,N,2,Yes,Real
17654,2174,0.123144896,2575,20910.32659,Yes,Yes,N,9,Yes,Real
11812,102,0.008635286,1777,205783.5686,Yes,Yes,N,9,N,Real
21917,1030,0.046995483,1283,27300.49612,Yes,Yes,Yes,5,Yes,Real
21212,1434,0.067603243,2010,29732.30126,Yes,Yes,Yes,9,Yes,Real
0,282,#DIV/0!,4,#DIV/0!,Yes,N,N,0,N,Scam
5,1952,390.4,0,0,N,Yes,N,0,N,Bot
0,531,#DIV/0!,2,#DIV/0!,N,N,N,0,N,Scam
118913,552,0.004642049,528,113742.8696,Yes,Yes,Yes,0,N,Spam
5337,32,0.005995878,599,99901.96875,N,N,Yes,3,Yes,Real
6,241,40.16666667,2,0.049792531,Yes,Yes,N,0,N,Scam
70468,225,0.003192939,719,225184.4089,Yes,N,Yes,1,N,Spam
19377,1315,0.067863962,1659,24445.96426,N,N,Yes,11,N,Real
30,6144,204.8,1,0.004882813,N,N,N,0,N,Bot
47,2822,60.04255319,1,0.016654855,N,Yes,N,0,N,Bot
7,472,67.42857143,4,0.059322034,N,Yes,N,0,N,Scam
23633,772,0.032666187,14,428.5777202,N,N,Yes,2,N,Spam
17514,179,0.010220395,996,97452.20112,yes,Yes,N,12,N,Real
6,432,72,4,0.055555556,N,Yes,N,0,N,Scam
4,322,80.5,0,0,Yes,Yes,N,0,N,Scam
3024,350,0.115740741,1780,15379.2,yes,N,Yes,4,N,Real
85219,156,0.001830578,488,266582.5128,N,Yes,Yes,3,Yes,Spam
56372,901,0.015983112,544,34035.92453,Yes,Yes,Yes,8,Yes,Spam
18856,1818,0.096414934,1040,10786.71067,Yes,Yes,Yes,8,N,Real
36761,782,0.021272544,33,1551.295396,Yes,Yes,N,0,Yes,Spam
0,6482,#DIV/0!,1,#DIV/0!,N,N,N,0,N,Bot
21124,165,0.007811021,546,69901.23636,yes,Yes,N,7,N,Real
24,327,13.625,0,0,N,Yes,N,0,N,Bot
22,5039,229.0454545,2,0.008731891,N,N,N,0,N,Bot
18132,417,0.022998015,1114,48438.96403,N,N,Yes,12,Yes,Real
119186,211,0.001770342,435,245715.2133,Yes,Yes,N,3,Yes,Spam
104944,47,0.000447858,571,1274957.957,N,Yes,N,2,N,Spam
2,218,109,1,0.009174312,N,N,N,0,N,Bot
2,325,162.5,2,0.012307692,N,Yes,N,0,N,Scam
8935,1149,0.128595411,1459,11345.66144,Yes,N,Yes,4,Yes,Real
6,513,85.5,1,0.011695906,Yes,N,N,0,N,Scam
5110,1626,0.318199609,2507,7878.702337,N,Yes,Yes,13,N,Real
28,2178,77.78571429,2,0.025711662,N,Yes,N,0,N,Bot
0,18,#DIV/0!,1,#DIV/0!,N,N,N,0,N,Scam
5,4949,989.8,1,0.001010305,N,Yes,N,0,N,Bot
18,1809,100.5,1,0.009950249,N,Yes,N,0,N,Bot
70540,525,0.007442586,243,32649.94286,N,Yes,N,7,N,Spam
1,12,12,4,0.333333333,Yes,Yes,N,0,N,Scam
43,1963,45.65116279,2,0.043810494,N,Yes,N,0,N,Bot
72388,909,0.01255733,670,53355.29153,Yes,Yes,N,7,N,Spam
34,5613,165.0882353,2,0.012114734,N,Yes,N,0,N,Bot
40,2584,64.6,1,0.015479876,N,N,N,0,N,Bot
89426,868,0.009706349,636,65524.11982,N,N,Yes,8,Yes,Spam
1262,820,0.649762282,2359,3630.558537,yes,N,N,12,N,Real
20640,1570,0.076065891,484,6362.904459,Yes,N,N,0,N,Real
6,236,39.33333333,1,0.025423729,Yes,N,N,0,N,Scam
48,5840,121.6666667,1,0.008219178,N,N,N,0,N,Bot
2,401,200.5,2,0.009975062,N,N,N,0,N,Scam
1,71,71,4,0.056338028,Yes,Yes,N,0,N,Scam
5,182,36.4,2,0.054945055,Yes,N,N,0,N,Scam
2,599,299.5,0,0,Yes,Yes,N,0,N,Scam
5,5885,1177,1,0.000849618,N,N,N,0,N,Bot
44925,935,0.020812465,106,5093.101604,N,Yes,Yes,3,Yes,Spam
5,264,52.8,0,0,Yes,N,N,0,N,Scam
127003,112,0.000881869,275,311837.7232,Yes,N,N,0,Yes,Spam
7,177,25.28571429,1,0.039548023,N,Yes,N,0,N,Scam
21033,1279,0.060809205,585,9620.254105,yes,N,Yes,15,Yes,Real
5,1009,201.8,0,0,N,N,N,0,N,Bot
18,3333,185.1666667,1,0.00540054,N,N,N,0,N,Bot
28324,25,0.000882644,686,777210.56,N,N,N,2,Yes,Spam
21733,2071,0.095292873,2638,27683.07774,N,N,N,6,N,Real
31,3723,120.0967742,1,0.008326618,N,N,N,0,N,Bot
1,1414,1414,1,0.000707214,N,N,N,0,N,Bot
22,3526,160.2727273,2,0.012478729,N,Yes,N,0,N,Bot
96819,1042,0.01076235,720,66899.88484,Yes,N,Yes,7,N,Spam
19069,69,0.003618438,556,153657.4493,Yes,N,Yes,3,N,Spam
10352,1743,0.168373261,2149,12763.30924,Yes,Yes,N,7,N,Real
40,6691,167.275,1,0.00597818,N,Yes,N,0,N,Bot
104689,645,0.006161106,650,105500.5426,Yes,N,N,3,N,Spam
3,23,7.666666667,2,0.260869565,N,Yes,N,0,N,Scam
57349,648,0.011299238,419,37082.1466,Yes,Yes,Yes,0,Yes,Spam
36,3105,86.25,2,0.023188406,N,Yes,N,0,N,Bot
141315,303,0.002144146,388,180957.8218,N,Yes,Yes,6,Yes,Spam
40,6582,164.55,2,0.01215436,N,N,N,0,N,Bot
70284,244,0.003471629,370,106578.1967,N,N,Yes,2,Yes,Spam
36,2945,81.80555556,1,0.012224109,N,Yes,N,0,N,Bot
122969,592,0.004814221,380,78932.80405,Yes,N,N,2,N,Spam
5,4201,840.2,2,0.002380386,N,N,N,0,N,Bot
18595,1410,0.075826835,1833,24173.5,yes,N,Yes,12,N,Real
42,1904,45.33333333,0,0,N,Yes,N,0,N,Bot
46,3757,81.67391304,1,0.012243812,N,N,N,0,N,Bot
6625,853,0.128754717,1946,15114.00938,N,N,Yes,7,N,Real
17796,1492,0.083839065,1583,18881.41287,yes,Yes,Yes,6,N,Real
32792,585,0.017839717,455,25504.88889,N,Yes,N,5,N,Spam
4480,1266,0.282589286,370,1309.320695,Yes,Yes,N,10,Yes,Real
61431,132,0.002148752,346,161023.6818,Yes,N,N,5,Yes,Spam
2,689,344.5,2,0.005805515,Yes,N,N,0,N,Scam
1,353,353,0,0,Yes,Yes,N,0,N,Scam
3177,2112,0.664778093,2342,3522.980114,Yes,Yes,N,1,Yes,Real
3,242,80.66666667,1,0.012396694,Yes,N,N,0,N,Scam
130773,859,0.006568634,435,66223.81257,N,Yes,Yes,1,N,Spam
13682,893,0.065268236,1873,28696.96081,Yes,Yes,Yes,5,N,Real
6,5228,871.3333333,2,0.002295333,N,N,N,0,N,Bot
33,3556,107.7575758,1,0.00928009,N,N,N,0,N,Bot
144949,777,0.005360506,554,103348.4505,N,N,N,9,N,Spam
17519,785,0.044808494,58,1294.397452,Yes,Yes,N,6,Yes,Real
6,145,24.16666667,3,0.124137931,N,N,N,0,N,Scam
5,573,114.6,4,0.034904014,Yes,N,N,0,N,Scam
11863,1686,0.142122566,2522,17745.24674,N,Yes,N,10,Yes,Real
3,223,74.33333333,2,0.02690583,N,Yes,N,0,N,Scam
15248,956,0.062696747,51,813.4393305,N,Yes,N,5,N,Spam
7083,991,0.139912466,634,4531.404642,Yes,N,N,10,N,Real
6409,1272,0.1984709,482,2428.56761,Yes,N,N,10,N,Real
139287,690,0.0049538,482,97299.03478,N,Yes,Yes,9,N,Spam
103908,783,0.007535512,518,68741.18008,Yes,N,N,7,Yes,Spam
10743,1616,0.150423532,942,6262.318069,yes,Yes,Yes,7,Yes,Real
60015,814,0.013563276,516,38043.90663,Yes,Yes,N,0,Yes,Spam
2,76,38,1,0.026315789,Yes,Yes,N,0,N,Scam
72254,929,0.01285742,526,40910.23036,N,Yes,N,6,N,Spam
5,483,96.6,0,0,N,Yes,N,0,N,Scam
21594,1421,0.065805316,1104,16776.76003,yes,N,N,7,Yes,Real
2,58,29,3,0.103448276,Yes,Yes,N,0,N,Scam
6,2499,416.5,1,0.00240096,N,Yes,N,0,N,Bot
18939,1800,0.095041977,258,2714.59,yes,Yes,Yes,13,N,Real
87318,160,0.001832383,739,403300.0125,N,Yes,Yes,3,Yes,Spam
2,672,336,3,0.008928571,Yes,N,N,0,N,Scam
15334,2050,0.13368984,1572,11758.56,yes,Yes,N,5,Yes,Real
47905,333,0.006951258,208,29922.64264,N,N,Yes,3,N,Spam
5,194,38.8,3,0.077319588,N,Yes,N,0,N,Scam
37,4501,121.6486486,0,0,N,N,N,0,N,Bot
1,296,296,1,0.003378378,N,N,N,0,N,Scam
72733,223,0.003066009,275,89693.16143,Yes,N,Yes,3,Yes,Spam
16,568,35.5,2,0.056338028,N,Yes,N,0,N,Bot
30,778,25.93333333,0,0,N,N,N,0,N,Bot
4,5718,1429.5,2,0.001399091,N,N,N,0,N,Bot
2544,1003,0.394261006,606,1537.052841,Yes,Yes,N,8,N,Real
36,4358,121.0555556,1,0.00826067,N,N,N,0,N,Bot
7,192,27.42857143,0,0,N,N,N,0,N,Scam
24,5052,210.5,0,0,N,Yes,N,0,N,Bot
51324,108,0.002104279,51,24236.33333,Yes,Yes,N,2,Yes,Spam
18632,800,0.042936883,689,16046.81,yes,Yes,Yes,2,N,Real
2,17,8.5,2,0.235294118,N,Yes,N,0,N,Scam
160042,926,0.005785981,152,26270.39309,N,Yes,N,1,Yes,Spam
143638,741,0.005158802,61,11824.45074,N,N,Yes,6,N,Spam
6322,463,0.073236318,1209,16508.20302,N,N,Yes,15,Yes,Real
15,289,19.26666667,1,0.051903114,N,Yes,N,0,N,Bot
118901,278,0.00233808,446,190754.8417,N,N,N,6,N,Spam
4,50,12.5,4,0.32,Yes,Yes,N,0,N,Scam
57360,929,0.016195955,301,18584.88698,Yes,Yes,N,9,Yes,Spam
71242,1050,0.014738497,62,4206.670476,Yes,Yes,N,0,N,Spam
157667,941,0.005968275,184,30829.67906,Yes,Yes,Yes,4,N,Spam
36,3725,103.4722222,2,0.019328859,N,Yes,N,0,N,Bot
52371,996,0.019018159,677,35597.55723,Yes,Yes,N,5,Yes,Spam
4,321,80.25,2,0.024922118,Yes,N,N,0,N,Scam
28,2588,92.42857143,0,0,N,Yes,N,0,N,Bot
153519,110,0.000716524,370,516382.0909,Yes,Yes,Yes,2,N,Spam
13562,2136,0.157498894,413,2622.240637,yes,N,N,8,N,Real
5,272,54.4,3,0.055147059,Yes,Yes,N,0,N,Scam
19,5481,288.4736842,0,0,N,N,N,0,N,Bot
6,313,52.16666667,4,0.076677316,N,N,N,0,N,Scam
20651,381,0.01844947,689,37345.24672,N,Yes,Yes,11,Yes,Real
3,558,186,1,0.005376344,Yes,Yes,N,0,N,Scam
5365,967,0.180242311,1920,10652.32678,N,N,N,5,Yes,Real
7847,1151,0.14668026,1763,12019.34057,N,Yes,Yes,2,Yes,Real
10,5306,530.6,2,0.003769318,N,Yes,N,0,N,Bot
4784,3,0.00062709,2279,3634245.333,N,Yes,N,10,N,Real
61022,1028,0.016846383,341,20241.73346,Yes,N,Yes,5,N,Spam
2386,1606,0.673093043,1687,2506.339975,Yes,N,N,2,N,Real
0,161,#DIV/0!,0,#DIV/0!,Yes,Yes,N,0,N,Scam
146,343,2.349315068,401,170.6880466,Yes,Yes,Yes,2,N,Spam
3,447,149,1,0.006711409,Yes,Yes,N,0,N,Scam
4,311,77.75,4,0.051446945,Yes,N,N,0,N,Scam
3653,510,0.139611278,323,2313.566667,N,Yes,N,15,N,Real
2,253,126.5,4,0.031620553,N,N,N,0,N,Scam
16871,2186,0.129571454,2217,17110.25023,N,Yes,N,7,N,Real
17298,1977,0.114290669,217,1898.667678,Yes,Yes,N,0,Yes,Real
1244,885,0.711414791,717,1007.850847,N,N,N,7,Yes,Spam
157833,161,0.001020066,489,479380.9752,N,Yes,N,6,Yes,Spam
4,712,178,2,0.011235955,N,Yes,N,0,N,Scam
37,4900,132.4324324,2,0.015102041,N,Yes,N,0,N,Bot
70848,36,0.00050813,699,1375632,Yes,N,N,3,N,Spam
2,44,22,2,0.090909091,Yes,N,N,0,N,Scam
47,1800,38.29787234,2,0.052222222,N,Yes,N,0,N,Bot
159643,753,0.004716774,542,114909.0385,Yes,Yes,N,9,Yes,Spam
3083,1827,0.592604606,775,1307.785988,yes,Yes,Yes,5,Yes,Real
14836,2228,0.150175249,1246,8296.97307,yes,Yes,Yes,0,Yes,Real
40468,143,0.003533656,230,65088.39161,Yes,N,Yes,9,Yes,Spam
2,612,306,2,0.006535948,N,N,N,0,N,Scam
2,701,350.5,3,0.008559201,Yes,N,N,0,N,Scam
20650,348,0.0168523,2552,151433.3333,N,N,N,4,Yes,Real
50345,138,0.002741087,445,162344.3841,Yes,Yes,Yes,6,N,Spam
7140,505,0.070728291,195,2757.029703,yes,N,N,15,Yes,Real
20263,1845,0.091052658,2565,28170.5122,N,N,N,13,Yes,Real
7,690,98.57142857,1,0.010144928,N,Yes,N,0,N,Scam
1,187,187,2,0.010695187,Yes,N,N,0,N,Scam
3,337,112.3333333,2,0.017804154,Yes,N,N,0,N,Scam
1,149,149,2,0.013422819,Yes,Yes,N,0,N,Scam
7,758,108.2857143,0,0,Yes,Yes,N,0,N,Scam
15,3046,203.0666667,2,0.009848982,N,N,N,0,N,Bot
30057,225,0.007485777,291,38873.72,Yes,N,Yes,1,N,Spam
8359,1882,0.225146549,1550,6884.404888,yes,Yes,N,15,N,Real
1742,730,0.419058553,789,1882.791781,Yes,N,Yes,1,Yes,Real
7,728,104,3,0.028846154,N,N,N,0,N,Scam
8,5496,687,1,0.001455604,N,Yes,N,0,N,Bot
5,227,45.4,2,0.044052863,N,Yes,N,0,N,Scam
20,2651,132.55,1,0.007544323,N,Yes,N,0,N,Bot
12277,860,0.070049686,1917,27366.28953,N,N,Yes,13,Yes,Real
11,3543,322.0909091,0,0,N,N,N,0,N,Bot
1,483,483,0,0,Yes,N,N,0,N,Scam
16,3081,192.5625,2,0.010386238,N,Yes,N,0,N,Bot
8,1171,146.375,2,0.013663535,N,N,N,0,N,Bot
21854,22,0.001006681,2098,2084076.909,Yes,N,Yes,15,N,Real
18401,1471,0.079941308,469,5866.804215,N,N,N,1,N,Real
1,680,680,3,0.004411765,Yes,N,N,0,N,Scam
84690,913,0.010780494,155,14377.82037,N,Yes,N,7,Yes,Spam
5528,813,0.147069465,1575,10709.22509,yes,Yes,N,3,N,Real
3,353,117.6666667,4,0.033994334,N,Yes,N,0,N,Scam
1,535,535,2,0.003738318,Yes,N,N,0,N,Scam
1,65,65,1,0.015384615,Yes,N,N,0,N,Scam
44057,286,0.00649159,633,97510.77273,N,Yes,N,1,N,Spam
18,2647,147.0555556,2,0.013600302,N,N,N,0,N,Bot
47,4307,91.63829787,0,0,N,Yes,N,0,N,Bot
7456,1359,0.182269313,899,4932.261957,yes,N,N,12,N,Real
69770,568,0.008141035,487,59820.40493,Yes,N,N,7,Yes,Spam
112899,17,0.000150577,43,285568.0588,Yes,Yes,N,9,Yes,Spam
44759,921,0.020576867,579,28138.39414,Yes,Yes,Yes,2,Yes,Spam
41414,848,0.020476167,484,23637.23585,Yes,N,N,7,Yes,Spam
23638,921,0.038962687,615,15784.33225,Yes,Yes,Yes,4,Yes,Spam
5854,1781,0.30423642,2111,6938.682762,N,Yes,Yes,10,Yes,Real
30,4570,152.3333333,0,0,N,N,N,0,N,Bot
4147,2030,0.48951049,2605,5321.642857,yes,Yes,N,12,Yes,Real
5,4054,810.8,2,0.0024667,N,N,N,0,N,Bot
15,5901,393.4,0,0,N,N,N,0,N,Bot
3,101,33.66666667,4,0.118811881,Yes,Yes,N,0,N,Scam
17,289,17,2,0.117647059,N,N,N,0,N,Bot
2,533,266.5,0,0,N,N,N,0,N,Scam
104053,423,0.004065236,177,43539.9078,Yes,N,Yes,7,Yes,Spam
48,2401,50.02083333,0,0,N,Yes,N,0,N,Bot
38,5211,137.1315789,0,0,N,N,N,0,N,Bot
14294,819,0.057296768,210,3665.128205,Yes,Yes,N,6,N,Spam
38269,53,0.001384933,24,17329.35849,N,Yes,N,7,Yes,Spam
6178,129,0.020880544,397,19012.91473,Yes,Yes,Yes,7,N,Real
38,3477,91.5,1,0.010928962,N,N,N,0,N,Bot
21,2966,141.2380952,1,0.007080243,N,N,N,0,N,Bot
15333,2075,0.135329029,1924,14217.20096,yes,Yes,Yes,8,N,Real
7,665,95,2,0.021052632,Yes,Yes,N,0,N,Scam
44,541,12.29545455,0,0,N,Yes,N,0,N,Bot
15003,81,0.00539892,437,80942.11111,N,Yes,N,4,N,Spam
103901,214,0.002059653,604,293253.2897,N,Yes,Yes,4,Yes,Spam
98730,177,0.001792768,412,229812.2034,Yes,Yes,N,1,N,Spam
5932,1745,0.294167229,366,1244.190258,N,Yes,Yes,14,N,Real
8182,992,0.12124175,645,5319.949597,Yes,Yes,Yes,13,Yes,Real
94821,562,0.005926957,59,9954.517794,Yes,Yes,Yes,5,N,Spam
21885,382,0.017454878,1798,103008.4555,Yes,Yes,N,12,Yes,Real
31,1718,55.41935484,0,0,N,Yes,N,0,N,Bot
0,422,#DIV/0!,3,#DIV/0!,N,Yes,N,0,N,Scam
43,704,16.37209302,0,0,N,Yes,N,0,N,Bot
14830,327,0.022049899,563,25532.99694,Yes,N,Yes,3,Yes,Real
8877,1357,0.15286696,803,5252.933677,yes,N,N,10,N,Real
26,3554,136.6923077,1,0.007315701,N,N,N,0,N,Bot
17,2694,158.4705882,0,0,N,Yes,N,0,N,Bot
22,5798,263.5454545,2,0.007588824,N,N,N,0,N,Bot
3,367,122.3333333,4,0.032697548,N,Yes,N,0,N,Scam
3,3293,1097.666667,0,0,N,Yes,N,0,N,Bot
47,4642,98.76595745,0,0,N,Yes,N,0,N,Bot
126993,613,0.004827038,188,38947.28222,Yes,N,Yes,5,Yes,Spam
17249,1520,0.08812105,231,2621.394079,Yes,N,Yes,4,Yes,Real
24,5392,224.6666667,2,0.008902077,N,Yes,N,0,N,Bot
67199,759,0.011294811,21,1859.26087,Yes,Yes,N,3,Yes,Spam
